tipo_proceso;subtipo_proceso;;etapa_procesal;;juzgado
;;;;;(130013331702) JUZGADO 702 ADMINISTRATIVO DE CARTAGENA
;;;;;(150011102702) DESPACHO 702 DE LA SALA JURISDICCIONAL DISCIPLINARIA DEL CONSEJO SECCIONAL DE TUNJA
;;;;;(200013187702) JUZGADO 702 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE VALLEDUPAR
;;;;;(170014303702) JUZGADO 702 CIVIL MUNICIPAL DE EJECUCION DE MANIZALES
;;;;;(200012213702) DESPACHO 702 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE VALLEDUPAR
;;;;;(230014022702) JUZGADO 702 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MONTERIA
;;;;;(150012331702) DESPACHO 702 DEL TRIBUNAL ADMINISTRATIVO DE TUNJA
;;;;;(230014023702) JUZGADO 702 CIVIL MUNICIPAL DE MENOR CUANTIA DE MONTERIA
;;;;;(190012331702) DESPACHO 702 DEL TRIBUNAL ADMINISTRATIVO DE POPAYAN
;;;;;(180013331702) JUZGADO 702 ADMINISTRATIVO DE FLORENCIA
;;;;;(200013105702) JUZGADO 702 LABORAL DEL CIRCUITO DE VALLEDUPAR
;;;;;(156933331702) JUZGADO 702 ADMINISTRATIVO DE SANTA ROSA DE VITERBO
;;;;;(130014022702) JUZGADO 702 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CARTAGENA
;;;;;(130014003702) JUZGADO 702 CIVIL MUNICIPAL DE CARTAGENA
;;;;;(151041102702) DESPACHO 702 DE LA SALA JURISDICCIONAL DISCIPLINARIA DEL CONSEJO SECCIONAL DE BOYACA
;;;;;(250002325702) DESPACHO 702 DE LA SECCION SEGUNDA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(190014022702) JUZGADO 702 CIVIL MUNICIPAL DE MINIMA CUANTIA DE POPAYAN
;;;;;(157594003702) JUZGADO 702 CIVIL MUNICIPAL DE SOGAMOSO
;;;;;(200014303702) JUZGADO 702 CIVIL MUNICIPAL DE EJECUCION DE VALLEDUPAR
;;;;;(180014303702) JUZGADO 702 CIVIL MUNICIPAL DE EJECUCION DE FLORENCIA
;;;;;(200014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE VALLEDUPAR
;;;;;(152383331703) JUZGADO 703 ADMINISTRATIVO DE DUITAMA
;;;;;(152383301703) SALA ADMINISTRATIVA JUZGADO 703 DUITAMA
;;;;;(250002324703) DESPACHO 703 DE LA SECCION PRIMERA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(150013187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE TUNJA
;;;;;(190013331703) JUZGADO 703 ADMINISTRATIVO DE POPAYAN
;;;;;(230014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE MONTERIA
;;;;;(170012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE MANIZALES
;;;;;(250002325703) DESPACHO 703 DE LA SECCION SEGUNDA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(230014003703) JUZGADO 703 CIVIL MUNICIPAL DE MONTERIA
;;;;;(130013331703) JUZGADO 703 ADMINISTRATIVO DE CARTAGENA
;;;;;(130014003703) JUZGADO 703 CIVIL MUNICIPAL DE CARTAGENA
;;;;;(200012213703) DESPACHO 703 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE VALLEDUPAR
;;;;;(200013187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE VALLEDUPAR
;;;;;(230014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MONTERIA
;;;;;(150012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE TUNJA
;;;;;(156933331703) JUZGADO 703 ADMINISTRATIVO DE SANTA ROSA DE VITERBO
;;;;;(230014023703) JUZGADO 703 CIVIL MUNICIPAL DE MENOR CUANTIA DE MONTERIA
;;;;;(230013331703) JUZGADO 703 ADMINISTRATIVO DE MONTERIA
;;;;;(180013331703) JUZGADO 703 ADMINISTRATIVO DE FLORENCIA
;;;;;(200013331703) JUZGADO 703 ADMINISTRATIVO DE VALLEDUPAR
;;;;;(150013331703) JUZGADO 703 ADMINISTRATIVO DE TUNJA
;;;;;(130014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CARTAGENA
;;;;;(110014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BOGOTA
;;;;;(110014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE BOGOTA
;;;;;(110013107703) JUZGADO 703 PENAL ESPECIALIZADO DEL CIRCUITO DE BOGOTA
;;;;;(110013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE BOGOTA
;;;;;(110013110703) JUZGADO 703 DE FAMILIA DEL CIRCUITO DE BOGOTA
;;;;;(110013109703) JUZGADO 703 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110013403703) JUZGADO 703 DE EJECUCION CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110013331703) JUZGADO 703 ADMINISTRATIVO DE BOGOTA
;;;;;(110014105703) JUZGADO 703 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE BOGOTA
;;;;;(110013187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE BOGOTA
;;;;;(110013410703) JUZGADO 703 DE EJECUCION EN ASUNTOS DE FAMILIA DEL CIRCUITO DE BOGOTA
;;;;;(110013103703) JUZGADO 703 CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110013104703) JUZGADO 703 PENAL DEL CIRCUITO DE BOGOTA
;;;;;(130012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE CARTAGENA
;;;;;(110014004703) JUZGADO 703 PENAL MUNICIPAL DE BOGOTA
;;;;;(110014003703) JUZGADO 703 CIVIL MUNICIPAL DE BOGOTA
;;;;;(130013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE CARTAGENA
;;;;;(252693331703) JUZGADO 703 ADMINISTRATIVO DE FACATATIVA
;;;;;(410013333703) JUZGADO 703 ADMINISTRATIVO DE NEIVA
;;;;;(270012204703) DESPACHO 703 DE LA SALA PENAL DEL TRIBUNAL SUPERIOR DE QUIBDO
;;;;;(410013331703) JUZGADO 703 ADMINISTRATIVO DE NEIVA
;;;;;(270013331703) JUZGADO 703 ADMINISTRATIVO DE QUIBDO
;;;;;(410014105703) JUZGADO 703 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE NEIVA
;;;;;(250002326703) DESPACHO 703 DE LA SECCION TERCERA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(253073331703) JUZGADO 703 ADMINISTRATIVO DE GIRARDOT
;;;;;(410014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE NEIVA
;;;;;(410014003703) JUZGADO 703 CIVIL MUNICIPAL DE NEIVA
;;;;;(500014003703) JUZGADO 703 CIVIL MUNICIPAL DE VILLAVICENCIO
;;;;;(500013331703) JUZGADO 703 ADMINISTRATIVO DE VILLAVICENCIO
;;;;;(500012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE VILLAVICENCIO
;;;;;(440013331703) JUZGADO 703 ADMINISTRATIVO DE RIOHACHA
;;;;;(500014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE VILLAVICENCIO
;;;;;(440012213703) DESPACHO 703 DE LA SALA CIVIL FAMILIA DEL TRIBUNAL SUPERIOR DE RIOHACHA
;;;;;(660014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE PEREIRA
;;;;;(660014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE PEREIRA
;;;;;(700013331703) JUZGADO 703 ADMINISTRATIVO DE SINCELEJO
;;;;;(630013331703) JUZGADO 703 ADMINISTRATIVO DE ARMENIA
;;;;;(730013331703) JUZGADO 703 ADMINISTRATIVO DE IBAGUE
;;;;;(680013187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE BUCARAMANGA
;;;;;(760012205703) DESPACHO 703 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE CALI
;;;;;(680013331703) JUZGADO 703 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(730014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE IBAGUE
;;;;;(730013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE IBAGUE
;;;;;(540013109703) JUZGADO 703 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE CUCUTA
;;;;;(660013331703) JUZGADO 703 ADMINISTRATIVO DE PEREIRA
;;;;;(540014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE CUCUTA
;;;;;(680014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BUCARAMANGA
;;;;;(730013301703) JUZGADO 702 ADMINISTRATIVO DE IBAGUE
;;;;;(540013331703) JUZGADO 703 ADMINISTRATIVO DE CUCUTA
;;;;;(680013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE BUCARAMANGA
;;;;;(680014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE BUCARAMANGA
;;;;;(680012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE BUCARAMANGA
;;;;;(730014105703) JUZGADO 703 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE IBAGUE
;;;;;(760014004703) JUZGADO 703 PENAL MUNICIPAL DE CALI
;;;;;(760013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE CALI
;;;;;(760012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE CALI
;;;;;(760013331703) JUZGADO 703 ADMINISTRATIVO DE CALI
;;;;;(760014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CALI
;;;;;(760014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE CALI
;;;;;(760013187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE CALI
;;;;;(850013331703) JUZGADO 703 ADMINISTRATIVO DE YOPAL
;;;;;(760013104703) JUZGADO 703 PENAL DEL CIRCUITO DE CALI
;;;;;(050013333703) JUZGADO 703 ADMINISTRATIVO DE MEDELLIN
;;;;;(080014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE BARRANQUILLA
;;;;;(080012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE BARRANQUILLA
;;;;;(050013187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE MEDELLIN
;;;;;(050002331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA SECRETARIA
;;;;;(110012205703) DESPACHO 703 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(050011102703) DESPACHO 703 DE LA SALA JURISDICCIONAL DISCIPLINARIA DEL CONSEJO SECCIONAL DE MEDELLIN
;;;;;(080014003703) JUZGADO 703 CIVIL MUNICIPAL DE BARRANQUILLA
;;;;;(050012205703) DESPACHO 703 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(050003187703) JUZGADO 703 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE ANTIOQUIA SECRETARIA
;;;;;(050013103703) JUZGADO 703 CIVIL DEL CIRCUITO DE MEDELLIN
;;;;;(080013331703) JUZGADO 703 ADMINISTRATIVO DE BARRANQUILLA
;;;;;(080012205703) DESPACHO 703 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BARRANQUILLA
;;;;;(080014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BARRANQUILLA
;;;;;(050013331703) JUZGADO 703 ADMINISTRATIVO DE MEDELLIN
;;;;;(050012331703) DESPACHO 703 DEL TRIBUNAL ADMINISTRATIVO DE MEDELLIN
;;;;;(050014303703) JUZGADO 703 CIVIL MUNICIPAL DE EJECUCION DE MEDELLIN
;;;;;(080013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE BARRANQUILLA
;;;;;(050013105703) JUZGADO 703 LABORAL DEL CIRCUITO DE MEDELLIN
;;;;;(050014022703) JUZGADO 703 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MEDELLIN
;;;;;(080014105703) JUZGADO 703 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE BARRANQUILLA
;;;;;(110012203703) DESPACHO 703 DE LA SALA CIVIL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(050013103704) JUZGADO 704 CIVIL DEL CIRCUITO DE MEDELLIN
;;;;;(050012331704) DESPACHO 704 DEL TRIBUNAL ADMINISTRATIVO DE MEDELLIN
;;;;;(080014105704) JUZGADO 704 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE BARRANQUILLA
;;;;;(080014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE BARRANQUILLA
;;;;;(110012203704) DESPACHO 704 DE LA SALA CIVIL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(050014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MEDELLIN
;;;;;(050011102704) DESPACHO 704 DE LA SALA JURISDICCIONAL DISCIPLINARIA DEL CONSEJO SECCIONAL DE MEDELLIN
;;;;;(050013331704) JUZGADO 704 ADMINISTRATIVO DE MEDELLIN
;;;;;(050012205704) DESPACHO 704 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(080012205704) DESPACHO 704 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BARRANQUILLA
;;;;;(080013331704) JUZGADO 704 ADMINISTRATIVO DE BARRANQUILLA
;;;;;(050013333704) JUZGADO 704 ADMINISTRATIVO DE MEDELLIN
;;;;;(050013187704) JUZGADO 704 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE MEDELLIN
;;;;;(050013105704) JUZGADO 704 LABORAL DEL CIRCUITO DE MEDELLIN
;;;;;(110012205704) DESPACHO 704 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(080013105704) JUZGADO 704 LABORAL DEL CIRCUITO DE BARRANQUILLA
;;;;;(080014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BARRANQUILLA
;;;;;(050014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE MEDELLIN
;;;;;(050002331704) DESPACHO 704 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA SECRETARIA
;;;;;(500014003704) JUZGADO 704 CIVIL MUNICIPAL DE VILLAVICENCIO
;;;;;(500014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE VILLAVICENCIO
;;;;;(270013331704) JUZGADO 704 ADMINISTRATIVO DE QUIBDO
;;;;;(410013331704) JUZGADO 704 ADMINISTRATIVO DE NEIVA
;;;;;(500013331704) JUZGADO 704 ADMINISTRATIVO DE VILLAVICENCIO
;;;;;(410014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE NEIVA
;;;;;(250002325704) DESPACHO 704 DE LA SECCION SEGUNDA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(130014003704) JUZGADO 704 CIVIL MUNICIPAL DE CARTAGENA
;;;;;(150013331704) JUZGADO 704 ADMINISTRATIVO DE TUNJA
;;;;;(230014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MONTERIA
;;;;;(230014003704) JUZGADO 704 CIVIL MUNICIPAL DE MONTERIA
;;;;;(230014023704) JUZGADO 704 CIVIL MUNICIPAL DE MENOR CUANTIA DE MONTERIA
;;;;;(170012331704) DESPACHO 704 DEL TRIBUNAL ADMINISTRATIVO DE MANIZALES
;;;;;(130014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CARTAGENA
;;;;;(150013187704) JUZGADO 704 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE TUNJA
;;;;;(190013331704) JUZGADO 704 ADMINISTRATIVO DE POPAYAN
;;;;;(200014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE VALLEDUPAR
;;;;;(150012331704) DESPACHO 704 DEL TRIBUNAL ADMINISTRATIVO DE TUNJA
;;;;;(230014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE MONTERIA
;;;;;(110013309704) JUZGADO DE DESCONGESTION 704 PENAL CON FUNCION DE CONOCIMIENTO ADMINISTRATIVO DE BOGOTA D.C.
;;;;;(110013104704) JUZGADO 704 PENAL DEL CIRCUITO DE BOGOTA
;;;;;(110013403704) JUZGADO 704 DE EJECUCION CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(130013105704) JUZGADO 704 LABORAL DEL CIRCUITO DE CARTAGENA
;;;;;(110014105704) JUZGADO 704 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE BOGOTA
;;;;;(110013110704) JUZGADO 704 DE FAMILIA DEL CIRCUITO DE BOGOTA
;;;;;(110014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BOGOTA
;;;;;(110013187704) JUZGADO 704 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE BOGOTA
;;;;;(110013331704) JUZGADO 704 ADMINISTRATIVO DE BOGOTA
;;;;;(110013103704) JUZGADO 704 CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110013342704) JUZGADO 704 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA MIXTO
;;;;;(110014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE BOGOTA
;;;;;(110014003704) JUZGADO 704 CIVIL MUNICIPAL DE BOGOTA
;;;;;(110013105704) JUZGADO 704 LABORAL DEL CIRCUITO DE BOGOTA
;;;;;(110013109704) JUZGADO 704 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110014004704) JUZGADO 704 PENAL MUNICIPAL DE BOGOTA
;;;;;(760014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CALI
;;;;;(760013104704) JUZGADO 704 PENAL DEL CIRCUITO DE CALI
;;;;;(760013105704) JUZGADO 704 LABORAL DEL CIRCUITO DE CALI
;;;;;(760012331704) DESPACHO 704 DEL TRIBUNAL ADMINISTRATIVO DE CALI
;;;;;(760014004704) JUZGADO 704 PENAL MUNICIPAL DE CALI
;;;;;(760014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE CALI
;;;;;(760013331704) JUZGADO 704 ADMINISTRATIVO DE CALI
;;;;;(760013187704) JUZGADO 704 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE CALI
;;;;;(730013301704) JUZGADO 702 ADMINISTRATIVO DE IBAGUE
;;;;;(680014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE BUCARAMANGA
;;;;;(660014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE PEREIRA
;;;;;(680014022704) JUZGADO 704 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BUCARAMANGA
;;;;;(540014303704) JUZGADO 704 CIVIL MUNICIPAL DE EJECUCION DE CUCUTA
;;;;;(540013331704) JUZGADO 704 ADMINISTRATIVO DE CUCUTA
;;;;;(730013331704) JUZGADO 704 ADMINISTRATIVO DE IBAGUE
;;;;;(660013331704) JUZGADO 704 ADMINISTRATIVO DE PEREIRA
;;;;;(630013331704) JUZGADO 704 ADMINISTRATIVO DE ARMENIA
;;;;;(700013331704) JUZGADO 704 ADMINISTRATIVO DE SINCELEJO
;;;;;(680013331704) JUZGADO 704 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(730013105704) JUZGADO 704 LABORAL DEL CIRCUITO DE IBAGUE
;;;;;(680012331704) DESPACHO 704 DEL TRIBUNAL ADMINISTRATIVO DE BUCARAMANGA
;;;;;(540013331705) JUZGADO 705 ADMINISTRATIVO DE CUCUTA
;;;;;(700013331705) JUZGADO 705 ADMINISTRATIVO DE SINCELEJO
;;;;;(660014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE PEREIRA
;;;;;(730013301705) JUZGADO 702 ADMINISTRATIVO DE IBAGUE
;;;;;(680012331705) DESPACHO 705 DEL TRIBUNAL ADMINISTRATIVO DE BUCARAMANGA
;;;;;(680014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BUCARAMANGA
;;;;;(680014303705) JUZGADO 705 CIVIL MUNICIPAL DE EJECUCION DE BUCARAMANGA
;;;;;(680013333705) JUZGADO 705 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(680013331705) JUZGADO 705 ADMINISTRATIVO DE BUCARAMANGA
;;;;;(660013331705) JUZGADO 705 ADMINISTRATIVO DE PEREIRA
;;;;;(230014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MONTERIA
;;;;;(150013331705) JUZGADO 705 ADMINISTRATIVO DE TUNJA
;;;;;(130014003705) JUZGADO 705 CIVIL MUNICIPAL DE CARTAGENA
;;;;;(190013331705) JUZGADO 705 ADMINISTRATIVO DE POPAYAN
;;;;;(150012331705) DESPACHO 705 DEL TRIBUNAL ADMINISTRATIVO DE TUNJA
;;;;;(230014003705) JUZGADO 705 CIVIL MUNICIPAL DE MONTERIA
;;;;;(250002325705) DESPACHO 705 DE LA SECCION SEGUNDA DEL TRIBUNAL ADMINISTRATIVO DE CUNDINAMARCA SECRETARIA
;;;;;(230014023705) JUZGADO 705 CIVIL MUNICIPAL DE MENOR CUANTIA DE MONTERIA
;;;;;(130014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CARTAGENA
;;;;;(230014303705) JUZGADO 705 CIVIL MUNICIPAL DE EJECUCION DE MONTERIA
;;;;;(050013187705) JUZGADO 705 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE MEDELLIN
;;;;;(080012205705) DESPACHO 705 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BARRANQUILLA
;;;;;(110012205705) DESPACHO 705 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE BOGOTA
;;;;;(050002331705) DESPACHO 705 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA SECRETARIA
;;;;;(050012205705) DESPACHO 705 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(080014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BARRANQUILLA
;;;;;(050012331705) DESPACHO 705 DEL TRIBUNAL ADMINISTRATIVO DE MEDELLIN
;;;;;(080013105705) JUZGADO 705 LABORAL DEL CIRCUITO DE BARRANQUILLA
;;;;;(050014303705) JUZGADO 705 CIVIL MUNICIPAL DE EJECUCION DE MEDELLIN
;;;;;(080013331705) JUZGADO 705 ADMINISTRATIVO DE BARRANQUILLA
;;;;;(050014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE MEDELLIN
;;;;;(050013103705) JUZGADO 705 CIVIL DEL CIRCUITO DE MEDELLIN
;;;;;(050013105705) JUZGADO 705 LABORAL DEL CIRCUITO DE MEDELLIN
;;;;;(080014303705) JUZGADO 705 CIVIL MUNICIPAL DE EJECUCION DE BARRANQUILLA
;;;;;(410013333705) JUZGADO 705 ADMINISTRATIVO DE NEIVA
;;;;;(500013331705) JUZGADO 705 ADMINISTRATIVO DE VILLAVICENCIO
;;;;;(410013331705) JUZGADO 705 ADMINISTRATIVO DE NEIVA
;;;;;(500014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE VILLAVICENCIO
;;;;;(500014003705) JUZGADO 705 CIVIL MUNICIPAL DE VILLAVICENCIO
;;;;;(270013331705) JUZGADO 705 ADMINISTRATIVO DE QUIBDO
;;;;;(760014004705) JUZGADO 705 PENAL MUNICIPAL DE CALI
;;;;;(760013331705) JUZGADO 705 ADMINISTRATIVO DE CALI
;;;;;(760013105705) JUZGADO 705 LABORAL DEL CIRCUITO DE CALI
;;;;;(760014303705) JUZGADO 705 CIVIL MUNICIPAL DE EJECUCION DE CALI
;;;;;(760014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE CALI
;;;;;(110014022705) JUZGADO 705 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BOGOTA
;;;;;(110013187705) JUZGADO 705 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE BOGOTA
;;;;;(110013109705) JUZGADO 705 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110013331705) JUZGADO 705 ADMINISTRATIVO DE BOGOTA
;;;;;(110014303705) JUZGADO 705 CIVIL MUNICIPAL DE EJECUCION DE BOGOTA
;;;;;(110013103705) JUZGADO 705 CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110013105705) JUZGADO 705 LABORAL DEL CIRCUITO DE BOGOTA
;;;;;(110014004705) JUZGADO 705 PENAL MUNICIPAL DE BOGOTA
;;;;;(110014003705) JUZGADO 705 CIVIL MUNICIPAL DE BOGOTA
;;;;;(110013403705) JUZGADO 705 DE EJECUCION CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110014105705) JUZGADO 705 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE BOGOTA
;;;;;(110013104705) JUZGADO 705 PENAL DEL CIRCUITO DE BOGOTA
;;;;;(110013331706) JUZGADO 706 ADMINISTRATIVO DE BOGOTA
;;;;;(110013105706) JUZGADO 706 LABORAL DEL CIRCUITO DE BOGOTA
;;;;;(110013109706) JUZGADO 706 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA
;;;;;(110013103706) JUZGADO 706 CIVIL DEL CIRCUITO DE BOGOTA
;;;;;(110014003706) JUZGADO 706 CIVIL MUNICIPAL DE BOGOTA
;;;;;(110014303706) JUZGADO 706 CIVIL MUNICIPAL DE EJECUCION DE BOGOTA
;;;;;(110013104706) JUZGADO 706 PENAL DEL CIRCUITO DE BOGOTA
;;;;;(110014022706) JUZGADO 706 CIVIL MUNICIPAL DE MINIMA CUANTIA DE BOGOTA
;;;;;(110014105706) JUZGADO 706 LABORAL MUNICIPAL DE PEQUENAS CAUSAS DE BOGOTA
;;;;;(110014004706) JUZGADO 706 PENAL MUNICIPAL DE BOGOTA
;;;;;(110013187706) JUZGADO 706 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DEL CIRCUITO DE BOGOTA
;;;;;(050012205706) DESPACHO 706 DE LA SALA LABORAL DEL TRIBUNAL SUPERIOR DE MEDELLIN
;;;;;(080013331706) JUZGADO 706 ADMINISTRATIVO DE BARRANQUILLA
;;;;;(050013105706) JUZGADO 706 LABORAL DEL CIRCUITO DE MEDELLIN
;;;;;(080013105706) JUZGADO 706 LABORAL DEL CIRCUITO DE BARRANQUILLA
